organismQuantity	eventID	basisOfRecord	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	kingdom	phylum	class	order	family	genus	verbatimIdentification	scientificName	scientificNameID	taxonRank	occurrenceID
3038	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Gobiiformes	Gobiidae	Pomatoschistus	superkingdom:Eukaryota:100.0;phylum:Chordata:100.0;class:Actinopteri:100.0;order:Gobiiformes:100.0;family:Gobiidae:100.0;genus:Pomatoschistus:100.0;species:Pomatoschistus_knerii:68.9	Pomatoschistus	urn:lsid:marinespecies.org:taxname:125999	genus	asv.31_W-8-multi-tot
2869	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.200_W-8-multi-tot
2856	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.201_W-8-multi-tot
2807	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.202_W-8-multi-tot
2756	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.203_W-8-multi-tot
2691	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	superkingdom:Eukaryota:99.23232323232314;phylum:Chordata:99.23232323232314;class:Mammalia:99.23232323232314;order:Primates:99.23232323232314;family:Hominidae:99.23232323232314;genus:Homo:99.23232323232314;species:Homo_sapiens:99.23232323232314	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.32_W-8-multi-tot
2531	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.204_W-8-multi-tot
2450	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.205_W-8-multi-tot
2418	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.206_W-8-multi-tot
2375	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	superkingdom:Eukaryota:100.00000000000001;phylum:Chordata:100.00000000000001;class:Aves:100.00000000000001;order:Passeriformes:100.00000000000001;family:Corvidae:100.00000000000001;genus:Corvus:100.00000000000001;species:Corvus_corone:23.19228887727341	Corvus	urn:lsid:marinespecies.org:taxname:159387	genus	asv.33_W-8-multi-tot
2298	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Pleuronectiformes	Pleuronectidae		superkingdom:Eukaryota:99.99999999999996;phylum:Chordata:99.99999999999996;class:Actinopteri:99.99999999999996;order:Pleuronectiformes:99.89664636438826;family:Pleuronectidae:99.89664636438826;genus:Pleuronectes:57.523407378030136;species:Pleuronectes_quadrituberculatus:57.523407378030136	Pleuronectidae	urn:lsid:marinespecies.org:taxname:125579	family	asv.34_W-8-multi-tot
2213	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.207_W-8-multi-tot
2135	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.208_W-8-multi-tot
2095	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.209_W-8-multi-tot
2095	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.210_W-8-multi-tot
2065	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Pleuronectiformes	Pleuronectidae		superkingdom:Eukaryota:99.99999999999999;phylum:Chordata:99.99999999999999;class:Actinopteri:99.99999999999999;order:Pleuronectiformes:99.99999999999999;family:Pleuronectidae:99.99999999999999;genus:Platichthys:35.257523522239424;species:Platichthys_stellatus:35.257523522239424	Pleuronectidae	urn:lsid:marinespecies.org:taxname:125579	family	asv.35_W-8-multi-tot
2032	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.211_W-8-multi-tot
2014	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.212_W-8-multi-tot
1981	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.213_W-8-multi-tot
1973	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.214_W-8-multi-tot
1949	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.215_W-8-multi-tot
1945	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Pleuronectiformes	Pleuronectidae		superkingdom:Eukaryota:99.99999999999979;phylum:Chordata:99.99999999999979;class:Actinopteri:99.99999999999979;order:Pleuronectiformes:99.99999999999979;family:Pleuronectidae:99.99999999999979;genus:Platichthys:31.687320769896477;species:Platichthys_stellatus:31.687320769896477	Pleuronectidae	urn:lsid:marinespecies.org:taxname:125579	family	asv.36_W-8-multi-tot
1929	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.216_W-8-multi-tot
1925	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.217_W-8-multi-tot
1908	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.218_W-8-multi-tot
1905	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.219_W-8-multi-tot
1889	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.220_W-8-multi-tot
1884	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.221_W-8-multi-tot
1847	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.222_W-8-multi-tot
1822	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.223_W-8-multi-tot
1768	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.224_W-8-multi-tot
1732	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.225_W-8-multi-tot
1725	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.226_W-8-multi-tot
1692	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Pleuronectiformes	Pleuronectidae		superkingdom:Eukaryota:99.9999999999999;phylum:Chordata:99.9999999999999;class:Actinopteri:99.9999999999999;order:Pleuronectiformes:99.9999999999999;family:Pleuronectidae:99.9999999999999;genus:Platichthys:30.564663408998886;species:Platichthys_stellatus:30.564663408998886	Pleuronectidae	urn:lsid:marinespecies.org:taxname:125579	family	asv.37_W-8-multi-tot
1627	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Pleuronectiformes	Pleuronectidae		superkingdom:Eukaryota:100.00000000000007;phylum:Chordata:100.00000000000007;class:Actinopteri:100.00000000000007;order:Pleuronectiformes:100.00000000000007;family:Pleuronectidae:100.00000000000007;genus:Pleuronectes:60.95663003637502;species:Pleuronectes_quadrituberculatus:60.95663003637502	Pleuronectidae	urn:lsid:marinespecies.org:taxname:125579	family	asv.38_W-8-multi-tot
1626	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.39_W-8-multi-tot
1624	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.227_W-8-multi-tot
1597	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Pleuronectiformes	Pleuronectidae		superkingdom:Eukaryota:100.00000000000009;phylum:Chordata:100.00000000000009;class:Actinopteri:100.00000000000009;order:Pleuronectiformes:100.00000000000009;family:Pleuronectidae:100.00000000000009;genus:Platichthys:30.34233521128776;species:Platichthys_stellatus:30.34233521128776	Pleuronectidae	urn:lsid:marinespecies.org:taxname:125579	family	asv.40_W-8-multi-tot
1572	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.228_W-8-multi-tot
1572	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.229_W-8-multi-tot
1535	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.230_W-8-multi-tot
1532	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.231_W-8-multi-tot
1531	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Salmoniformes	Salmonidae	Oncorhynchus	superkingdom:Eukaryota:100.00000000000003;phylum:Chordata:100.00000000000003;class:Actinopteri:100.00000000000003;order:Salmoniformes:100.00000000000003;family:Salmonidae:100.00000000000003;genus:Oncorhynchus:96.56495250434216;species:Oncorhynchus_mykiss:54.32243423538214	Oncorhynchus	urn:lsid:marinespecies.org:taxname:126140	genus	asv.41_W-8-multi-tot
1522	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.232_W-8-multi-tot
1501	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	108327	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Gobiiformes	Gobiidae	Pomatoschistus	superkingdom:Eukaryota:99.99999999999999;phylum:Chordata:99.99999999999999;class:Actinopteri:99.99999999999999;order:Gobiiformes:99.99999999999999;family:Gobiidae:99.99999999999999;genus:Pomatoschistus:99.99999999999999;species:Pomatoschistus_knerii:65.05	Pomatoschistus	urn:lsid:marinespecies.org:taxname:125999	genus	asv.42_W-8-singleplex
1490	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.233_W-8-multi-tot
1487	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.234_W-8-multi-tot
1477	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.235_W-8-multi-tot
1476	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.236_W-8-multi-tot
1459	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.237_W-8-multi-tot
1459	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.238_W-8-multi-tot
1438	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.239_W-8-multi-tot
1421	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Pleuronectiformes	Pleuronectidae		superkingdom:Eukaryota:100.00000000000013;phylum:Chordata:100.00000000000013;class:Actinopteri:100.00000000000013;order:Pleuronectiformes:100.00000000000013;family:Pleuronectidae:100.00000000000013;genus:Pleuronectes:42.27562882008638;species:Pleuronectes_quadrituberculatus:42.27562882008638	Pleuronectidae	urn:lsid:marinespecies.org:taxname:125579	family	asv.43_W-8-multi-tot
1404	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Perciformes	Zoarcidae	Zoarces	superkingdom:Eukaryota:100.0;phylum:Chordata:100.0;class:Actinopteri:100.0;order:Perciformes:100.0;family:Zoarcidae:100.0;genus:Zoarces:99.0;species:Zoarces_elongatus:99.0	Zoarces elongatus	urn:lsid:marinespecies.org:taxname:274153	species	asv.44_W-8-multi-tot
1399	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.240_W-8-multi-tot
1373	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.241_W-8-multi-tot
1348	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.242_W-8-multi-tot
1342	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.243_W-8-multi-tot
1319	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.244_W-8-multi-tot
1306	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.245_W-8-multi-tot
1303	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.246_W-8-multi-tot
1303	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Pleuronectiformes	Pleuronectidae		superkingdom:Eukaryota:100.0;phylum:Chordata:100.0;class:Actinopteri:100.0;order:Pleuronectiformes:100.0;family:Pleuronectidae:100.0;genus:Platichthys:30.71173337092602;species:Platichthys_stellatus:30.71173337092602	Pleuronectidae	urn:lsid:marinespecies.org:taxname:125579	family	asv.45_W-8-multi-tot
1301	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.247_W-8-multi-tot
1300	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2338706	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.248_W-8-multi-tot
